ManufacturingDif,ServicesDif,CCDif,BPDif,TotalDif,Open,High,Low,Close,HighPercentDif,LowPercentDif,ClosePercentDif,Lag1HighPercentDif,Lag1LowPercentDif,Lag1ClosePercentDif,Lag2HighPercentDif,Lag2LowPercentDif,Lag2ClosePercentDif,Position,WeekVal
0,4,0,0,4,1.2727,1.3417,1.2717,1.3373,0.0440432651,0.0133067729,0.0500157035,0.0972646642,0.0511126838,0.0029925973,0.0440432651,0.0133067729,0.0092997377,Buy,2008W49
0,4,0,0,4,1.2712,1.2851,1.255,1.2736,-0.017732936,-0.001352749,0.0029925973,0.0440432651,0.0133067729,0.0092997377,-0.017732936,-0.001352749,-0.004195029,Hold,2008W48
1,2,0,2,5,1.2592,1.3083,1.2567,1.2698,0.0208333333,0.0114285714,0.0092997377,-0.017732936,-0.001352749,-0.004195029,0.0208333333,0.0114285714,-0.008242405,Buy,2008W47
1,2,0,2,5,1.2535,1.2816,1.2425,1.2581,-0.008816705,0.0028248588,-0.004195029,0.0208333333,0.0114285714,-0.008242405,-0.008816705,0.0028248588,0.0004712165,Sell,2008W46
1,2,0,2,5,1.2821,1.293,1.239,1.2634,-0.014406586,-0.011015326,-0.008242405,-0.008816705,0.0028248588,0.0004712165,-0.014406586,-0.011015326,0.0086343473,Sell,2008W45
1,2,0,2,5,1.2751,1.3119,1.2528,1.2739,-0.013386478,0.0159759955,0.0004712165,-0.014406586,-0.011015326,0.0086343473,-0.013386478,0.0159759955,-0.05854277,Buy,2008W44
-3,0,-3,2,-4,1.2551,1.3297,1.2331,1.2733,-0.017366243,-0.013362138,0.0086343473,-0.013386478,0.0159759955,-0.05854277,-0.017366243,-0.013362138,-0.000372745,Hold,2008W43
-3,0,-3,2,-4,1.3403,1.3532,1.2498,1.2624,-0.017355312,-0.063539637,-0.05854277,-0.017366243,-0.013362138,-0.000372745,-0.017355312,-0.063539637,-0.025924043,Sell,2008W42
-3,0,-3,2,-4,1.3559,1.3771,1.3346,1.3409,-0.00108806,0.0065615808,-0.000372745,-0.017355312,-0.063539637,-0.025924043,-0.00108806,0.0065615808,-0.057748888,Sell,2008W41
-3,0,-3,2,-4,1.3665,1.3786,1.3259,1.3414,-0.053549362,-0.032472271,-0.025924043,-0.00108806,0.0065615808,-0.057748888,-0.053549362,-0.032472271,0.0103000138,Sell,2008W40
-3,0,-3,2,-4,1.4522,1.4566,1.3704,1.3771,-0.020246183,-0.050838066,-0.057748888,-0.053549362,-0.032472271,0.0103000138,-0.020246183,-0.050838066,0.0167275794,Sell,2008W39
-4,-1,1,2,-2,1.4491,1.4867,1.4438,1.4615,0.0222787595,0.0254989701,0.0103000138,-0.020246183,-0.050838066,0.0167275794,0.0222787595,0.0254989701,-0.002873362,Buy,2008W38
-4,-1,1,2,-2,1.4315,1.4543,1.4079,1.4466,0.0078309078,0.0143371758,0.0167275794,0.0222787595,0.0254989701,-0.002873362,0.0078309078,0.0143371758,-0.027599836,Buy,2008W37
-4,-1,1,2,-2,1.4385,1.443,1.388,1.4228,-0.019634486,-0.022328661,-0.002873362,0.0078309078,0.0143371758,-0.027599836,-0.019634486,-0.022328661,-0.008044345,Sell,2008W36
-4,-1,1,2,-2,1.4702,1.4719,1.4197,1.4269,-0.006345777,-0.025533667,-0.027599836,-0.019634486,-0.022328661,-0.008044345,-0.006345777,-0.025533667,0.007080128,Sell,2008W35
-3,0,0,3,0,1.4788,1.4813,1.4569,1.4674,-0.006439064,-0.004169515,-0.008044345,-0.006345777,-0.025533667,0.007080128,-0.006439064,-0.004169515,-0.021124883,Sell,2008W34
-3,0,0,3,0,1.4683,1.4909,1.463,1.4793,-0.011601697,-0.001842123,0.007080128,-0.006439064,-0.004169515,-0.021124883,-0.011601697,-0.001842123,-0.035975845,Hold,2008W33
-3,0,0,3,0,1.4933,1.5084,1.4657,1.4689,-0.034994562,-0.022606028,-0.021124883,-0.011601697,-0.001842123,-0.035975845,-0.034994562,-0.022606028,-0.009166136,Sell,2008W32
-3,0,0,3,0,1.557,1.5631,1.4996,1.5006,-0.008814204,-0.033326887,-0.035975845,-0.034994562,-0.022606028,-0.009166136,-0.008814204,-0.033326887,-0.008707723,Sell,2008W31
-3,0,0,3,0,1.5701,1.577,1.5513,1.5566,-0.010975227,-0.007358587,-0.009166136,-0.008814204,-0.033326887,-0.008707723,-0.010975227,-0.007358587,-0.005896374,Sell,2008W30
-1,4,2,2,7,1.5837,1.5945,1.5628,1.571,-0.005922693,-0.009883426,-0.008707723,-0.010975227,-0.007358587,-0.005896374,-0.005922693,-0.009883426,0.0150261047,Sell,2008W29
-1,4,2,2,7,1.5964,1.604,1.5784,1.5848,0.0057687484,0.0111467008,-0.005896374,-0.005922693,-0.009883426,0.0150261047,0.0057687484,0.0111467008,-0.005634695,Hold,2008W28
-1,4,2,2,7,1.5697,1.5948,1.561,1.5942,0.0023254352,-0.002747077,0.0150261047,0.0057687484,0.0111467008,-0.005634695,0.0023254352,-0.002747077,0.0121755847,Hold,2008W27
-1,4,2,2,7,1.5777,1.5911,1.5653,1.5706,0.0073440962,0.0120256029,-0.005634695,0.0023254352,-0.002747077,0.0121755847,0.0073440962,0.0120256029,0.0146293888,Hold,2008W26
1,1,6,3,11,1.5629,1.5795,1.5467,1.5795,0.0091362126,0.0079504725,0.0121755847,0.0073440962,0.0120256029,0.0146293888,0.0091362126,0.0079504725,-0.025163212,Buy,2008W25
1,1,6,3,11,1.541,1.5652,1.5345,1.5605,-0.012242837,0.0028100902,0.0146293888,0.0091362126,0.0079504725,-0.025163212,-0.012242837,0.0028100902,0.014337148,Buy,2008W24
1,1,6,3,11,1.5794,1.5846,1.5302,1.538,0.004373455,-0.004035407,-0.025163212,-0.012242837,0.0028100902,0.014337148,0.004373455,-0.004035407,-0.013446657,Hold,2008W23
1,1,6,3,11,1.5558,1.5777,1.5364,1.5777,-0.002718078,-0.006338119,0.014337148,0.004373455,-0.004035407,-0.013446657,-0.002718078,-0.006338119,0.0121332734,Hold,2008W22
1,1,5,6,13,1.5772,1.582,1.5462,1.5554,0.0002529084,-0.001549787,-0.013446657,-0.002718078,-0.006338119,0.0121332734,0.0002529084,-0.001549787,0.0060711748,Hold,2008W21
1,1,5,6,13,1.5598,1.5816,1.5486,1.5766,0.0137161902,0.0078094494,0.0121332734,0.0002529084,-0.001549787,0.0060711748,0.0137161902,0.0078094494,0.0034999028,Buy,2008W20
1,1,5,6,13,1.5463,1.5602,1.5366,1.5577,0.0004488618,0.005233547,0.0060711748,0.0137161902,0.0078094494,0.0034999028,0.0004488618,0.005233547,-0.012544,Buy,2008W19
1,1,5,6,13,1.5434,1.5595,1.5286,1.5483,-0.006244823,-0.004817708,0.0034999028,0.0004488618,0.005233547,-0.012544,-0.006244823,-0.004817708,-0.012013911,Hold,2008W18
1,1,5,6,13,1.5617,1.5693,1.536,1.5429,-0.020411985,-0.012536162,-0.012544,-0.006244823,-0.004817708,-0.012013911,-0.020411985,-0.012536162,0.0005061049,Sell,2008W17
2,3,4,6,15,1.5813,1.602,1.5555,1.5625,0.0021895527,-0.007402208,-0.012013911,-0.020411985,-0.012536162,0.0005061049,0.0021895527,-0.007402208,0.0044481159,Hold,2008W16
2,3,4,6,15,1.5698,1.5985,1.5671,1.5815,0.0044614805,0.0028156396,0.0005061049,0.0021895527,-0.007402208,0.0044481159,0.0044614805,0.0028156396,-0.004113403,Buy,2008W15
2,3,4,6,15,1.5732,1.5914,1.5627,1.5807,0.0011323603,0.0075435203,0.0044481159,0.0044614805,0.0028156396,-0.004113403,0.0011323603,0.0075435203,0.0239761534,Buy,2008W14
2,3,4,6,15,1.5811,1.5896,1.551,1.5737,0.0022698613,0.0109503324,-0.004113403,0.0011323603,0.0075435203,0.0239761534,0.0022698613,0.0109503324,-0.015502392,Hold,2008W13
3,5,3,5,16,1.5422,1.586,1.5342,1.5802,-0.00289199,-0.003572124,0.0239761534,0.0022698613,0.0109503324,-0.015502392,-0.00289199,-0.003572124,0.0211061169,Hold,2008W12
3,5,3,5,16,1.5725,1.5906,1.5397,1.5432,0.0137667304,0.0074592685,-0.015502392,-0.00289199,-0.003572124,0.0211061169,0.0137667304,0.0074592685,0.0111982083,Hold,2008W11
3,5,3,5,16,1.5364,1.569,1.5283,1.5675,0.0148114611,0.0089786756,0.0211061169,0.0137667304,0.0074592685,0.0111982083,0.0148114611,0.0089786756,0.023530205,Buy,2008W10
3,5,3,5,16,1.5196,1.5461,1.5147,1.5351,0.0145013123,0.0249001962,0.0111982083,0.0148114611,0.0089786756,0.023530205,0.0145013123,0.0249001962,0.0103542234,Buy,2008W09
2,10,1,6,19,1.4839,1.524,1.4779,1.5181,0.0252960172,0.0114981863,0.023530205,0.0145013123,0.0249001962,0.0103542234,0.0252960172,0.0114981863,0.0117160579,Buy,2008W08
2,10,1,6,19,1.4679,1.4864,1.4611,1.4832,0.0104003807,0.0089076094,0.0103542234,0.0252960172,0.0114981863,0.0117160579,0.0104003807,0.0089076094,-0.019594595,Buy,2008W07
2,10,1,6,19,1.4518,1.4711,1.4482,1.468,-0.009426975,0.0029085873,0.0117160579,0.0104003807,0.0089076094,-0.019594595,-0.009426975,0.0029085873,0.0087241003,Buy,2008W06
2,10,1,6,19,1.4806,1.4851,1.444,1.451,-0.006887789,-0.015074006,-0.019594595,-0.009426975,0.0029085873,0.0087241003,-0.006887789,-0.015074006,0.0041749367,Sell,2008W05
2,10,1,6,19,1.4682,1.4954,1.4661,1.48,0.0117042149,0.0206056387,0.0087241003,-0.006887789,-0.015074006,0.0041749367,0.0117042149,0.0206056387,-0.011233674,Buy,2008W04
3,2,3,6,14,1.4606,1.4781,1.4365,1.4672,-0.009581882,-0.015354034,0.0041749367,0.0117042149,0.0206056387,-0.011233674,-0.009581882,-0.015354034,0.0021702272,Hold,2008W03
3,2,3,6,14,1.4783,1.4924,1.4589,1.4611,0.0069495985,-0.003483607,-0.011233674,-0.009581882,-0.015354034,0.0021702272,0.0069495985,-0.003483607,0.0019025617,Hold,2008W02
3,2,3,6,14,1.4747,1.4821,1.464,1.4777,-0.000269815,0.0048733612,0.0021702272,0.0069495985,-0.003483607,0.0019025617,-0.000269815,0.0048733612,0.0243613837,Buy,2008W01
3,2,4,7,16,1.4375,1.4729,1.436,1.4717,0.0189553788,0.0034940601,0.0243613837,0.0065177541,0.0145543175,-0.003606353,0.0189553788,0.0034940601,-0.016237975,Buy,2007W51
3,2,4,7,16,1.4388,1.4455,1.431,1.4367,-0.020132863,-0.007008535,-0.003606353,0.0189553788,0.0034940601,-0.016237975,-0.020132863,-0.007008535,0.0017085839,Sell,2007W50
3,2,4,7,16,1.4655,1.4752,1.4411,1.4419,-0.001353913,-0.008053414,-0.016237975,-0.020132863,-0.007008535,0.0017085839,-0.001353913,-0.008053414,-0.013816809,Sell,2007W49
3,2,4,7,16,1.4639,1.4772,1.4528,1.4657,-0.00918908,-0.006836205,0.0017085839,-0.001353913,-0.008053414,-0.013816809,-0.00918908,-0.006836205,0.012142711,Hold,2007W48
1,3,4,9,17,1.4823,1.4909,1.4628,1.4632,-0.003941742,0.0006156372,-0.013816809,-0.00918908,-0.006836205,0.012142711,-0.003941742,0.0006156372,-0.001158354,Sell,2007W47
1,3,4,9,17,1.4672,1.4968,1.4619,1.4837,0.0164335189,0.0068181818,0.012142711,-0.003941742,0.0006156372,-0.001158354,0.0164335189,0.0068181818,0.011579818,Buy,2007W46
1,3,4,9,17,1.467,1.4726,1.452,1.4659,-0.00189779,0.0052617004,-0.001158354,0.0164335189,0.0068181818,0.011579818,-0.00189779,0.0052617004,0.0077099396,Sell,2007W45
1,3,4,9,17,1.4514,1.4754,1.4444,1.4676,0.0155561674,0.004869904,0.011579818,-0.00189779,0.0052617004,0.0077099396,0.0155561674,0.004869904,0.0064313177,Buy,2007W44
1,3,4,9,17,1.4411,1.4528,1.4374,1.4508,0.0090290318,0.0176283186,0.0077099396,0.0155561674,0.004869904,0.0064313177,0.0090290318,0.0176283186,0.0088863813,Buy,2007W43
2,4,3,9,18,1.4327,1.4398,1.4125,1.4397,0.0054469274,-0.001272714,0.0064313177,0.0090290318,0.0176283186,0.0088863813,0.0054469274,-0.001272714,0.0030418789,Hold,2007W42
2,4,3,9,18,1.4181,1.432,1.4143,1.4305,0.0054767589,0.0092050806,0.0088863813,0.0054469274,-0.001272714,0.0030418789,0.0054767589,0.0092050806,-0.009529148,Buy,2007W41
2,4,3,9,18,1.4147,1.4242,1.4014,1.4179,-0.002800728,-0.001211603,0.0030418789,0.0054767589,0.0092050806,-0.009529148,-0.002800728,-0.001211603,0.0128450784,Hold,2007W40
2,4,3,9,18,1.4277,1.4282,1.4031,1.4136,0.0002100987,-0.002062589,-0.009529148,-0.002800728,-0.001211603,0.0128450784,0.0002100987,-0.002062589,0.0155675676,Hold,2007W39
4,4,3,8,19,1.4091,1.4279,1.406,1.4272,0.0111174055,0.0167775528,0.0128450784,0.0002100987,-0.002062589,0.0155675676,0.0111174055,0.0167775528,0.0077716444,Buy,2007W38
4,4,3,8,19,1.3869,1.4122,1.3828,1.4091,0.0138559839,0.0044308855,0.0155675676,0.0111174055,0.0167775528,0.0077716444,0.0138559839,0.0044308855,0.0101247249,Buy,2007W37
4,4,3,8,19,1.3785,1.3929,1.3767,1.3875,0.0093478261,0.015864817,0.0077716444,0.0138559839,0.0044308855,0.0101247249,0.0093478261,0.015864817,-0.003727798,Buy,2007W36
4,4,3,8,19,1.3629,1.38,1.3552,1.3768,0.0057575978,-0.000884695,0.0101247249,0.0093478261,0.015864817,-0.003727798,0.0057575978,-0.000884695,0.0152122291,Hold,2007W35
5,3,1,8,17,1.3672,1.3721,1.3564,1.363,0.0028504605,0.0084008624,-0.003727798,0.0057575978,-0.000884695,0.0152122291,0.0028504605,0.0084008624,-0.015847513,Hold,2007W34
5,3,1,8,17,1.3481,1.3682,1.3451,1.3681,-0.002042305,0.006886743,0.0152122291,0.0028504605,0.0084008624,-0.015847513,-0.002042305,0.006886743,-0.005880645,Buy,2007W33
5,3,1,8,17,1.3687,1.371,1.3359,1.3476,-0.009393064,-0.020672971,-0.015847513,-0.002042305,0.006886743,-0.005880645,-0.009393064,-0.020672971,0.0102684465,Sell,2007W32
5,3,1,8,17,1.3828,1.384,1.3641,1.3693,0.001447178,0.0023513851,-0.005880645,-0.009393064,-0.020672971,0.0102684465,0.001447178,0.0023513851,-0.013958198,Hold,2007W31
5,3,1,8,17,1.3614,1.382,1.3609,1.3774,-0.002382155,-0.001320907,0.0102684465,0.001447178,0.0023513851,-0.013958198,-0.002382155,-0.001320907,0.0031195589,Hold,2007W30
3,2,4,5,14,1.3837,1.3853,1.3627,1.3634,0.0006501011,-0.009089587,-0.013958198,-0.002382155,-0.001320907,0.0031195589,0.0006501011,-0.009089587,0.0114470208,Hold,2007W29
3,2,4,5,14,1.3779,1.3844,1.3752,1.3827,0.0020991676,0.0116227748,0.0031195589,0.0006501011,-0.009089587,0.0114470208,0.0020991676,0.0116227748,0.0063506129,Buy,2007W28
3,2,4,5,14,1.3632,1.3815,1.3594,1.3784,0.0112729668,0.00487877,0.0114470208,0.0020991676,0.0116227748,0.0063506129,0.0112729668,0.00487877,0.005419853,Buy,2007W27
3,2,4,5,14,1.3542,1.3661,1.3528,1.3628,0.008787476,0.0084234066,0.0063506129,0.0112729668,0.00487877,0.005419853,0.008787476,0.0084234066,0.0060501942,Buy,2007W26
4,2,2,8,16,1.3466,1.3542,1.3415,1.3542,0.0052705812,0.0032156745,0.005419853,0.008787476,0.0084234066,0.0060501942,0.0052705812,0.0032156745,0.0010468072,Buy,2007W25
4,2,2,8,16,1.3376,1.3471,1.3372,1.3469,0.0060492905,0.0082943749,0.0060501942,0.0052705812,0.0032156745,0.0010468072,0.0060492905,0.0082943749,-0.005576623,Buy,2007W24
4,2,2,8,16,1.3361,1.339,1.3262,1.3388,-0.01217263,-0.004354354,0.0010468072,0.0060492905,0.0082943749,-0.005576623,-0.01217263,-0.004354354,0.0005951938,Hold,2007W23
4,2,2,8,16,1.3444,1.3555,1.332,1.3374,0.0025146069,-0.005376344,-0.005576623,-0.01217263,-0.004354354,0.0005951938,0.0025146069,-0.005376344,-0.005033681,Hold,2007W22
4,2,2,8,16,1.3446,1.3521,1.3392,1.3449,-0.000591322,-0.001416747,0.0005951938,0.0025146069,-0.005376344,-0.005033681,-0.000591322,-0.001416747,-0.001478306,Hold,2007W21
6,3,1,7,17,1.3519,1.3529,1.3411,1.3441,-0.006024539,-0.004010397,-0.005033681,-0.000591322,-0.001416747,-0.001478306,-0.006024539,-0.004010397,-0.004488595,Sell,2007W20
6,3,1,7,17,1.3533,1.3611,1.3465,1.3509,-0.001247432,0.0002228495,-0.001478306,-0.006024539,-0.004010397,-0.004488595,-0.001247432,0.0002228495,-0.00461437,Sell,2007W19
6,3,1,7,17,1.3601,1.3628,1.3462,1.3529,-0.00380117,-0.005099401,-0.004488595,-0.001247432,0.0002228495,-0.00461437,-0.00380117,-0.005099401,0.0045618424,Sell,2007W18
6,3,1,7,17,1.3634,1.368,1.3531,1.359,-0.00021925,-0.000664697,-0.00461437,-0.00380117,-0.005099401,0.0045618424,-0.00021925,-0.000664697,0.0045827482,Sell,2007W17
6,4,0,10,20,1.3603,1.3683,1.354,1.3653,0.003299604,0.0014052215,0.0045618424,-0.00021925,-0.000664697,0.0045827482,0.003299604,0.0014052215,0.0112116003,Buy,2007W16
6,4,0,10,20,1.3556,1.3638,1.3521,1.3591,0.0061974325,0.0135682159,0.0045827482,0.003299604,0.0014052215,0.0112116003,0.0061974325,0.0135682159,0.0015720916,Buy,2007W15
6,4,0,10,20,1.3373,1.3554,1.334,1.3529,0.0081820887,0.0015015015,0.0112116003,0.0061974325,0.0135682159,0.0015720916,0.0081820887,0.0015015015,0.0054949191,Buy,2007W14
6,4,0,10,20,1.3376,1.3444,1.332,1.3379,0.0030590166,0.0049038099,0.0015720916,0.0081820887,0.0015015015,0.0054949191,0.0030590166,0.0049038099,-0.002178158,Buy,2007W13
3,2,-1,8,12,1.3291,1.3403,1.3255,1.3358,-0.000820039,-0.001205636,0.0054949191,0.0030590166,0.0049038099,-0.002178158,-0.000820039,-0.001205636,0.0152508769,Hold,2007W12
3,2,-1,8,12,1.332,1.3414,1.3271,1.3285,0.0053964923,0.0122807018,-0.002178158,-0.000820039,-0.001205636,0.0152508769,0.0053964923,0.0122807018,-0.006063362,Hold,2007W11
3,2,-1,8,12,1.3117,1.3342,1.311,1.3314,0.0097631121,0.0030604438,0.0152508769,0.0053964923,0.0122807018,-0.006063362,0.0097631121,0.0030604438,0.002050581,Buy,2007W10
3,2,-1,8,12,1.3203,1.3213,1.307,1.3114,-0.003544495,-0.005478618,-0.006063362,0.0097631121,0.0030604438,0.002050581,-0.003544495,-0.005478618,0.0019785404,Sell,2007W09
3,2,-1,8,12,1.3163,1.326,1.3142,1.3194,0.0053070508,0.004816882,0.002050581,-0.003544495,-0.005478618,0.0019785404,0.0053070508,0.004816882,0.0104575163,Buy,2007W08
6,1,-5,10,12,1.3157,1.319,1.3079,1.3167,0.0012145134,0.0106637818,0.0019785404,0.0053070508,0.004816882,0.0104575163,0.0012145134,0.0106637818,0.0027758501,Buy,2007W07
6,1,-5,10,12,1.2992,1.3174,1.2941,1.3141,0.0097340385,0.0022459727,0.0104575163,0.0012145134,0.0106637818,0.0027758501,0.0097340385,0.0022459727,0.0041811847,Buy,2007W06
6,1,-5,10,12,1.2965,1.3047,1.2912,1.3005,-0.001301286,0.0010854396,0.0027758501,0.0097340385,0.0022459727,0.0041811847,-0.001301286,0.0010854396,-0.003933364,Buy,2007W05
6,1,-5,10,12,1.2919,1.3064,1.2898,1.2969,0.0014564967,0.0017864078,0.0041811847,-0.001301286,0.0010854396,-0.003933364,0.0014564967,0.0017864078,0.0037934505,Buy,2007W04
6,3,-1,6,14,1.2961,1.3045,1.2875,1.2915,0.0033071835,-0.001628412,-0.003933364,0.0014564967,0.0017864078,0.0037934505,0.0033071835,-0.001628412,-0.006613858,Hold,2007W03
6,3,-1,6,14,1.2927,1.3002,1.2896,1.2966,-0.003983453,0.002331727,0.0037934505,0.0033071835,-0.001628412,-0.006613858,-0.003983453,0.002331727,-0.01484961,Buy,2007W02
6,3,-1,6,14,1.3013,1.3054,1.2866,1.2917,-0.018348624,-0.008782743,-0.006613858,-0.003983453,0.002331727,-0.01484961,-0.018348624,-0.008782743,0.0041844187,Sell,2007W01
6,2,-2,8,14,1.3135,1.3208,1.3091,1.3199,-0.002868791,0.0029112082,0.0041844187,0.0068140521,-0.008479108,0.0046625392,-0.002868791,0.0029112082,-0.008938717,Buy,2006W52
6,2,-2,8,14,1.3083,1.3246,1.3053,1.3144,-0.003535695,-0.000459453,0.0046625392,-0.002868791,0.0029112082,-0.008938717,-0.003535695,-0.000459453,-0.010122975,Hold,2006W51
6,2,-2,8,14,1.3178,1.3293,1.3059,1.3083,-0.005684793,-0.010081868,-0.008938717,-0.003535695,-0.000459453,-0.010122975,-0.005684793,-0.010081868,0.0185595356,Sell,2006W50
6,2,-2,8,14,1.3333,1.3369,1.3192,1.3201,0.001423221,0.0080232292,-0.010122975,-0.005684793,-0.010081868,0.0185595356,0.001423221,0.0080232292,0.0206579358,Hold,2006W49
6,2,-2,8,14,1.3172,1.335,1.3087,1.3336,0.0181513118,0.0225017579,0.0185595356,0.001423221,0.0080232292,0.0206579358,0.0181513118,0.0225017579,-0.001245718,Buy,2006W48
5,2,-2,10,15,1.2831,1.3112,1.2799,1.3093,0.0180914667,0.0029778231,0.0206579358,0.0181513118,0.0225017579,-0.001245718,0.0180914667,0.0029778231,0.0099072181,Buy,2006W47
5,2,-2,10,15,1.2843,1.2879,1.2761,1.2828,-0.001705294,0.0057534678,-0.001245718,0.0180914667,0.0029778231,0.0099072181,-0.001705294,0.0057534678,-0.001805196,Sell,2006W46
5,2,-2,10,15,1.2718,1.2901,1.2688,1.2844,0.007890625,0.0007098352,0.0099072181,-0.001705294,0.0057534678,-0.001805196,0.007890625,0.0007098352,0.0100681782,Buy,2006W45
5,2,-2,10,15,1.2732,1.28,1.2679,1.2718,0.0036854074,0.0122954092,-0.001805196,0.007890625,0.0007098352,0.0100681782,0.0036854074,0.0122954092,0.0079105074,Hold,2006W44
3,2,0,4,9,1.262,1.2753,1.2525,1.2741,0.0087004667,0.0030431649,0.0100681782,0.0036854074,0.0122954092,0.0079105074,0.0087004667,0.0030431649,-0.006746032,Buy,2006W43
3,2,0,4,9,1.25,1.2643,1.2487,1.2614,0.001822504,0.0002403076,0.0079105074,0.0087004667,0.0030431649,-0.006746032,0.001822504,0.0002403076,-0.005681818,Buy,2006W42
3,2,0,4,9,1.2594,1.262,1.2484,1.2515,-0.01174628,-0.007157627,-0.006746032,0.001822504,0.0002403076,-0.005681818,-0.01174628,-0.007157627,-0.008450704,Sell,2006W41
3,2,0,4,9,1.2684,1.277,1.2574,1.26,-0.004210855,-0.005064092,-0.005681818,-0.01174628,-0.007157627,-0.008450704,-0.004210855,-0.005064092,0.010516328,Sell,2006W40
1,3,1,6,11,1.279,1.2824,1.2638,1.2672,-0.000857032,0.0005541921,-0.008450704,-0.004210855,-0.005064092,0.010516328,-0.000857032,0.0005541921,-0.002051606,Sell,2006W39
1,3,1,6,11,1.2637,1.2835,1.2631,1.278,0.0064298596,0.0000791766,0.010516328,-0.000857032,0.0005541921,-0.002051606,0.0064298596,0.0000791766,-0.01269866,Buy,2006W38
1,3,1,6,11,1.2668,1.2753,1.263,1.2647,-0.009475728,-0.001502095,-0.002051606,0.0064298596,0.0000791766,-0.01269866,-0.009475728,-0.001502095,0.006745098,Sell,2006W37
1,3,1,6,11,1.2845,1.2875,1.2649,1.2673,-0.000465802,-0.007765924,-0.01269866,-0.009475728,-0.001502095,0.006745098,-0.000465802,-0.007765924,-0.005925464,Sell,2006W36
1,3,1,6,11,1.2761,1.2881,1.2748,1.2836,-0.004559505,0.0018074656,0.006745098,-0.000465802,-0.007765924,-0.005925464,-0.004559505,0.0018074656,0.0081748153,Buy,2006W35
2,1,0,2,5,1.2826,1.294,1.2725,1.275,0.003645389,0.002284184,-0.005925464,-0.004559505,0.0018074656,0.0081748153,0.003645389,0.002284184,-0.011806742,Hold,2006W34
2,1,0,2,5,1.2715,1.2893,1.2696,1.2826,-0.001703446,-0.001572822,0.0081748153,0.003645389,0.002284184,-0.011806742,-0.001703446,-0.001572822,0.0086179881,Hold,2006W33
2,1,0,2,5,1.2884,1.2915,1.2716,1.2722,0.000232342,-0.000393051,-0.011806742,-0.001703446,-0.001572822,0.0086179881,0.000232342,-0.000393051,0.005276837,Hold,2006W32
2,1,0,2,5,1.2768,1.2912,1.2721,1.2874,0.0107240705,0.0127378393,0.0086179881,0.000232342,-0.000393051,0.005276837,0.0107240705,0.0127378393,0.0036360762,Buy,2006W31
2,1,0,-1,2,1.2703,1.2775,1.2561,1.2764,0.0059847232,0.0081868529,0.005276837,0.0107240705,0.0127378393,0.0036360762,0.0059847232,0.0081868529,-0.012412178,Buy,2006W30
2,1,0,-1,2,1.2634,1.2699,1.2459,1.2697,-0.009206523,-0.013148515,0.0036360762,0.0059847232,0.0081868529,-0.012412178,-0.009206523,-0.013148515,0.0016420361,Hold,2006W29
2,1,0,-1,2,1.2811,1.2817,1.2625,1.2651,-0.003653607,-0.006296734,-0.012412178,-0.009206523,-0.013148515,0.0016420361,-0.003653607,-0.006296734,0.0221387468,Sell,2006W28
2,1,0,-1,2,1.279,1.2864,1.2705,1.281,0.0052356021,0.016237402,0.0016420361,-0.003653607,-0.006296734,0.0221387468,0.0052356021,0.016237402,-0.010517991,Buy,2006W27
0,-1,3,-3,-1,1.2505,1.2797,1.2502,1.2789,0.0089884097,0.0018430964,0.0221387468,0.0052356021,0.016237402,-0.010517991,0.0089884097,0.0018430964,0.0000790889,Buy,2006W26
0,-1,3,-3,-1,1.265,1.2683,1.2479,1.2512,0.000394384,-0.004149709,-0.010517991,0.0089884097,0.0018430964,0.0000790889,0.000394384,-0.004149709,-0.021210714,Hold,2006W25
0,-1,3,-3,-1,1.2619,1.2678,1.2531,1.2645,-0.023417039,-0.005160368,0.0000790889,0.000394384,-0.004149709,-0.021210714,-0.023417039,-0.005160368,0.0143698469,Hold,2006W24
0,-1,3,-3,-1,1.2931,1.2982,1.2596,1.2644,0.0030907124,-0.009748428,-0.021210714,-0.023417039,-0.005160368,0.0143698469,0.0030907124,-0.009748428,-0.003053077,Hold,2006W23
0,-1,3,-3,-1,1.2732,1.2942,1.272,1.2918,0.0035669975,0.0019692792,0.0143698469,0.0030907124,-0.009748428,-0.003053077,0.0035669975,0.0019692792,-0.012217754,Buy,2006W22
-2,-2,1,-1,-4,1.2761,1.2896,1.2695,1.2735,-0.006012024,0,-0.003053077,0.0035669975,0.0019692792,-0.012217754,-0.006012024,0,0.0162671906,Sell,2006W21
-2,-2,1,-1,-4,1.2951,1.2974,1.2695,1.2774,0.0011574967,0.0026062233,-0.012217754,-0.006012024,0,0.0162671906,0.0011574967,0.0026062233,0.0069636781,Hold,2006W20
-2,-2,1,-1,-4,1.2743,1.2959,1.2662,1.2932,0.0149592732,0.008442179,0.0162671906,0.0011574967,0.0026062233,0.0069636781,0.0149592732,0.008442179,0.0239850903,Buy,2006W19
-2,-2,1,-1,-4,1.2628,1.2768,1.2556,1.2725,0.0099667774,0.0180815698,0.0069636781,0.0149592732,0.008442179,0.0239850903,0.0099667774,0.0180815698,0.0190751445,Buy,2006W18
-4,-2,-2,-2,-10,1.2374,1.2642,1.2333,1.2637,0.0197628458,0.0173224449,0.0239850903,0.0099667774,0.0180815698,0.0190751445,0.0197628458,0.0173224449,0.0016542597,Buy,2006W17
